gamma,gen_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,42,2319,2,0.9285185354451959,0.0,0.0,2.055205546795727,-0.0017351398815413663,0.00021655534133228484,tied_shape,1004,1074.0205187594458,0.19821120891720057
0.01,42,403,1,0.09833940255623946,0.0,0.0,151460.97173632093,29.28261316259395,0.18170181223975262,tied_shape,1000,-3162.9055807328978,0.1850729575380683
0.01,42,403,2,0.9016605974437627,0.0,0.0,13.026431170131813,0.002518457002297531,1.5627300706547317e-05,tied_shape,1000,-3162.9055807328978,0.1850729575380683
0.01,42,270,1,0.0983394025562392,0.0,0.0,151460.97173632254,29.282613162563482,0.18170181223974766,tied_shape,1000,-3162.9055807331815,0.18679633270949125
0.01,42,270,2,0.901660597443763,0.0,0.0,13.026431170131382,0.0025184570022948006,1.562730070654621e-05,tied_shape,1000,-3162.9055807331815,0.18679633270949125
0.01,42,2645,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16625854186713696
0.01,42,2645,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16625854186713696
0.01,42,954,1,0.0863125777947458,0.0,0.0,219875.77187245144,24594.16923455869,2933.533509560088,tied_shape,1006,40620.11225753102,0.1697998344898224
0.01,42,954,2,0.9136874222052523,0.0,0.0,8.00637886649773,0.8955522253396148,0.10681932117891305,tied_shape,1006,40620.11225753102,0.1697998344898224
0.01,42,1815,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16525120940059423
0.01,42,1815,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16525120940059423
0.01,42,2783,1,0.0863298669141434,0.0,0.0,219819.85241543542,23813.947602978133,2739.755039799591,tied_shape,1006,39966.852720419345,0.1879218751564622
0.01,42,2783,2,0.9136701330858618,0.0,0.0,8.233319736064741,0.891947850199921,0.10261711575774345,tied_shape,1006,39966.852720419345,0.1879218751564622
0.01,42,2229,1,0.08632986691414285,0.0,0.0,219819.8524154361,23813.947602978104,2739.755039799576,tied_shape,1006,39966.852720419185,0.17879533302038908
0.01,42,2229,2,0.9136701330858621,0.0,0.0,8.233319736064782,0.8919478501999214,0.10261711575774306,tied_shape,1006,39966.852720419185,0.17879533302038908
0.01,42,743,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16346545796841383
0.01,42,743,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16346545796841383
0.01,42,2003,1,0.08631257779474574,0.0,0.0,219875.77187245298,-24594.169234559635,2933.5335095602895,tied_shape,1006,40620.11225753143,0.16531675029546022
0.01,42,2003,2,0.9136874222052521,0.0,0.0,8.006378866497762,-0.8955522253396464,0.10681932117892007,tied_shape,1006,40620.11225753143,0.16531675029546022
0.01,42,387,1,0.08024805366526622,0.0,0.0,124894.46155194464,-1.7586145477819584,0.06615760284791909,tied_shape,1002,-37503.17554438118,0.17419654224067926
0.01,42,387,2,0.9197519463347373,0.0,0.0,2.47063370177829,-3.478851116532991e-05,1.3087145834481346e-06,tied_shape,1002,-37503.17554438118,0.17419654224067926
0.01,42,450,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.161810583434999
0.01,42,450,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.161810583434999
0.01,42,2887,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16022050008177757
0.01,42,2887,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16022050008177757
0.01,42,2364,1,0.07716695213874128,0.0,0.0,214366.82323816733,-33.56956865688159,0.4212271581123621,tied_shape,1001,-26020.527579197733,0.16786549985408783
0.01,42,2364,2,0.9228330478612591,0.0,0.0,2.65109739016125,-0.0004151584396817809,5.209361237284483e-06,tied_shape,1001,-26020.527579197733,0.16786549985408783
0.01,42,2429,1,0.07377771471819625,0.0,0.0,147747.74484460897,0.0,147747.74484460897,spherical,1002,55734.173236044764,0.15725237503647804
0.01,42,2429,2,0.9262222852818025,0.0,0.0,0.5891692065126863,0.0,0.5891692065126863,spherical,1002,55734.173236044764,0.15725237503647804
0.01,42,1004,1,0.07377771471819629,0.0,0.0,147747.74484460842,0.0,147747.74484460842,spherical,1002,55734.173236044764,0.15743374917656183
0.01,42,1004,2,0.9262222852818025,0.0,0.0,0.5891692065126859,0.0,0.5891692065126859,spherical,1002,55734.173236044764,0.15743374917656183
0.01,42,1277,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16713533364236355
0.01,42,1277,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16713533364236355
0.01,42,602,1,0.09314967669898867,0.0,0.0,185230.59905421047,165.1137309234148,0.6564618140318113,tied_shape,1004,995.5687999660595,0.19275220856070518
0.01,42,602,2,0.9068503233010092,0.0,0.0,11.272867434277149,0.010048583818129444,3.995132037056106e-05,tied_shape,1004,995.5687999660595,0.19275220856070518
0.01,42,1344,1,0.09314967669898852,0.0,0.0,185230.59905421082,-165.11373092343348,0.656461814031847,tied_shape,1004,995.5687999661814,0.19201475009322166
0.01,42,1344,2,0.9068503233010095,0.0,0.0,11.272867434277234,-0.010048583818130638,3.995132037056346e-05,tied_shape,1004,995.5687999661814,0.19201475009322166
0.01,42,594,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16562904231250286
0.01,42,594,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16562904231250286
0.01,42,651,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16602024994790554
0.01,42,651,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16602024994790554
0.01,42,1046,1,0.074465500145856,0.0,0.0,127509.70690967546,-5.4995953676559664e-11,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16550625022500753
0.01,42,1046,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-2.5028213232293584e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16550625022500753
0.01,42,1253,1,0.074465500145856,0.0,0.0,127509.70690967546,-4.088594680916603e-11,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16536783333867788
0.01,42,1253,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-1.8606863351479112e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16536783333867788
0.01,42,932,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16546629182994366
0.01,42,932,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16546629182994366
0.01,42,522,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.25826120749115944
0.01,42,522,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.25826120749115944
0.01,42,1117,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1653597503900528
0.01,42,1117,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1653597503900528
0.01,42,2627,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16561837494373322
0.01,42,2627,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16561837494373322
0.01,42,192,1,0.07872411095092685,0.0,0.0,232826.03099950976,211.01145387482356,1.8692023427146989,tied_shape,1009,-10152.052654275927,0.21464412566274405
0.01,42,192,2,0.921275889049076,0.0,0.0,3.7081052420327993,0.003360675242725943,2.976986282712932e-05,tied_shape,1009,-10152.052654275927,0.21464412566274405
0.01,42,552,1,0.08793329044275815,0.0,0.0,213826.65789814747,3736.6804113456665,70.93234829420932,tied_shape,1006,15317.85528814003,0.17868283297866583
0.01,42,552,2,0.9120667095572429,0.0,0.0,9.20972419446224,0.16094249580300554,0.003055125916836685,tied_shape,1006,15317.85528814003,0.17868283297866583
0.01,42,2384,1,0.08793329044275798,0.0,0.0,213826.65789814765,3736.6804113455464,70.93234829420484,tied_shape,1006,15317.855288139759,0.17632658313959837
0.01,42,2384,2,0.9120667095572432,0.0,0.0,9.209724194462298,0.16094249580300127,0.0030551259168365096,tied_shape,1006,15317.855288139759,0.17632658313959837
0.01,42,2371,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16462858393788338
0.01,42,2371,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16462858393788338
0.01,42,2730,1,0.074465500145856,0.0,0.0,127509.70690967546,-1.7938482613555248e-10,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1683544171974063
0.01,42,2730,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-8.163658194861175e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1683544171974063
0.01,42,417,1,0.08193248925287037,0.0,0.0,173611.83735901158,309.1946475496147,0.7236943653097097,tied_shape,1004,-27269.020855918432,0.17849704157561064
0.01,42,417,2,0.9180675107471296,0.0,0.0,3.329354971838563,0.005929427121702817,1.3878290039941044e-05,tied_shape,1004,-27269.020855918432,0.17849704157561064
0.01,42,2603,1,0.08827330281102617,0.0,0.0,187636.00700229403,-15.499916915072221,0.3691520955854584,tied_shape,1004,-9710.472639654276,0.17207170743495226
0.01,42,2603,2,0.9117266971889743,0.0,0.0,6.927442943572475,-0.0005722504532830095,1.3628941057337733e-05,tied_shape,1004,-9710.472639654276,0.17207170743495226
0.01,42,2402,1,0.0882733028110259,0.0,0.0,187636.00700229488,-15.499916915012248,0.3691520955854537,tied_shape,1004,-9710.472639654163,0.17212304193526506
0.01,42,2402,2,0.9117266971889753,0.0,0.0,6.927442943572514,-0.0005722504532807959,1.3628941057337574e-05,tied_shape,1004,-9710.472639654163,0.17212304193526506
0.01,42,2560,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16008170787245035
0.01,42,2560,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16008170787245035
0.01,42,426,1,0.9136709528521471,0.0,0.0,8.137105754769204,-1.5085326775724939,0.29698420076249293,tied_shape,1000,48385.654623947084,0.15934291575103998
0.01,42,426,2,0.08632904714785106,0.0,0.0,219872.7032312438,-40762.055665324,8024.8089439353525,tied_shape,1000,48385.654623947084,0.15934291575103998
0.01,42,991,1,0.074465500145856,0.0,0.0,127509.70690967546,-1.3348373546231644e-10,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17308120895177126
0.01,42,991,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-6.074736723072526e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17308120895177126
0.01,42,2034,1,0.08703155067234894,0.0,0.0,211418.1739731072,-1873.1125925487415,18.31374789297357,tied_shape,1004,2975.9486620103835,0.196429125033319
0.01,42,2034,2,0.9129684493276512,0.0,0.0,7.622691060375954,-0.06753515247045473,0.0006603029423738472,tied_shape,1004,2975.9486620103835,0.196429125033319
0.01,42,2477,1,0.08932032657290809,0.0,0.0,159143.90953612063,-103.64419073811575,0.22583928341622275,tied_shape,1004,-20027.25364659879,0.17372508440166712
0.01,42,2477,2,0.9106796734270944,0.0,0.0,4.963884665839214,-0.0032327835266072647,7.044191381005781e-06,tied_shape,1004,-20027.25364659879,0.17372508440166712
0.01,42,3120,1,0.08859439466740973,0.0,0.0,152926.9628783302,28.697723638327787,0.13895997660118053,tied_shape,1004,-14741.986961536326,0.16905654221773148
0.01,42,3120,2,0.9114056053325853,0.0,0.0,7.774040474915664,0.0014588484653278704,7.064028881227375e-06,tied_shape,1004,-14741.986961536326,0.16905654221773148
0.01,42,739,1,0.07872411095092346,0.0,0.0,232826.03099952088,-211.0114538752423,1.869202342715753,tied_shape,1009,-10152.052654275076,0.23899879213422537
0.01,42,739,2,0.9212758890490788,0.0,0.0,3.7081052420329192,-0.00336067524273256,2.9769862827145647e-05,tied_shape,1009,-10152.052654275076,0.23899879213422537
0.01,42,2059,1,0.08240493078780205,0.0,0.0,181297.38651984907,-375.5574600655505,0.9906074414928432,tied_shape,1004,-24210.90271003015,0.18953854124993086
0.01,42,2059,2,0.9175950692121944,0.0,0.0,3.7123519081183325,-0.007690135419187517,2.0284260552313873e-05,tied_shape,1004,-24210.90271003015,0.18953854124993086
0.01,42,179,1,0.10275557625767388,0.0,0.0,168037.13576624918,-556.8497627363519,2.310923671261827,tied_shape,1000,3845.9944320213062,0.18970070872455835
0.01,42,179,2,0.8972444237423272,0.0,0.0,12.210422508365278,-0.04046350139026526,0.00016792332410343953,tied_shape,1000,3845.9944320213062,0.18970070872455835
0.01,42,905,1,0.9002757066881606,0.0,0.0,14.157917275776766,-0.002482386269229026,4.034876646032062e-05,tied_shape,1005,5596.311860002535,0.17971729207783937
0.01,42,905,2,0.099724293311842,0.0,0.0,173421.73385506347,-30.406995783501,0.4942360449042762,tied_shape,1005,5596.311860002535,0.17971729207783937
0.01,42,2756,1,0.09040199743163327,0.0,0.0,149024.574651205,1.3264264482819008,0.12836495616079388,tied_shape,1004,-15393.662172423197,0.17103425040841103
0.01,42,2756,2,0.9095980025683652,0.0,0.0,7.32265080535525,6.517688590951751e-05,6.307494933706412e-06,tied_shape,1004,-15393.662172423197,0.17103425040841103
0.01,42,1406,1,0.9098211526253444,0.0,0.0,7.103089126847353,0.00014059167895661356,5.373075979814317e-06,tied_shape,1008,-17022.540940648345,0.20515895821154118
0.01,42,1406,2,0.09017884737465778,0.0,0.0,140886.86745382842,2.788578445877254,0.10657276430986236,tied_shape,1008,-17022.540940648345,0.20515895821154118
0.01,42,1320,1,0.07716695213874168,0.0,0.0,214366.823238167,-33.56956865696404,0.4212271581123975,tied_shape,1001,-26020.527579197736,0.17251058388501406
0.01,42,1320,2,0.9228330478612585,0.0,0.0,2.651097390161201,-0.0004151584396827935,5.209361237284833e-06,tied_shape,1001,-26020.527579197736,0.17251058388501406
0.01,42,239,1,0.9129589185253325,0.0,0.0,7.762227834191629,0.0832548658321981,0.0009836205417838389,tied_shape,1005,6156.143216397447,0.17815354093909264
0.01,42,239,2,0.08704108147467046,0.0,0.0,213434.0906387735,2289.2173432318264,27.046121339610828,tied_shape,1005,6156.143216397447,0.17815354093909264
0.01,42,2959,1,0.9129589185253322,0.0,0.0,7.762227834191642,-0.08325486583219902,0.0009836205417838575,tied_shape,1005,6156.143216397569,0.17778891697525978
0.01,42,2959,2,0.08704108147467063,0.0,0.0,213434.09063877235,-2289.2173432318355,27.046121339611148,tied_shape,1005,6156.143216397569,0.17778891697525978
0.01,42,737,1,0.9129589185253322,0.0,0.0,7.762227834191772,-0.08325486583219524,0.0009836205417837558,tied_shape,1005,6156.143216397088,0.19662816543132067
0.01,42,737,2,0.08704108147467049,0.0,0.0,213434.0906387722,-2289.217343231692,27.046121339607883,tied_shape,1005,6156.143216397088,0.19662816543132067
0.01,42,1032,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16775162518024445
0.01,42,1032,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16775162518024445
0.01,42,1403,1,0.074465500145856,0.0,0.0,127509.70690967546,-4.827414401337831e-11,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.19623270817101002
0.01,42,1403,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-2.19691720790769e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.19623270817101002
0.01,42,2109,1,0.9136709528521465,0.0,0.0,8.137105754769129,-1.508532677572488,0.29698420076249354,tied_shape,1000,48385.65462394716,0.19000041671097279
0.01,42,2109,2,0.08632904714785138,0.0,0.0,219872.70323124249,-40762.055665323984,8024.808943935396,tied_shape,1000,48385.65462394716,0.19000041671097279
0.01,42,2849,1,0.09835214539223001,0.0,0.0,139904.65762337093,-196.69791710881043,0.4036846082263785,tied_shape,1004,-13240.060193191826,0.20687445905059576
0.01,42,2849,2,0.9016478546077693,0.0,0.0,7.482814348925526,-0.010520407408507168,2.1591110905031944e-05,tied_shape,1004,-13240.060193191826,0.20687445905059576
0.01,42,1450,1,0.0983521453922309,0.0,0.0,139904.65762338063,-196.6979171090134,0.4036846082269646,tied_shape,1004,-13240.060193189118,0.22339191753417253
0.01,42,1450,2,0.9016478546077688,0.0,0.0,7.482814348925935,-0.01052040740851787,2.1591110905062976e-05,tied_shape,1004,-13240.060193189118,0.22339191753417253
0.01,42,1541,1,0.0983521453922323,0.0,0.0,139904.6576233813,-196.69791710906864,0.40368460822712565,tied_shape,1004,-13240.06019318785,0.22546695824712515
0.01,42,1541,2,0.9016478546077674,0.0,0.0,7.482814348926247,-0.010520407408521212,2.1591110905072388e-05,tied_shape,1004,-13240.06019318785,0.22546695824712515
0.01,42,1865,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17165441531687975
0.01,42,1865,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17165441531687975
0.01,42,1910,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1673622503876686
0.01,42,1910,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1673622503876686
0.01,42,45,1,0.07222386666134314,0.0,0.0,257986.3378646213,359.3922035948863,3.958556380376946,tied_shape,1004,-3414.147176919414,0.17850837484002113
0.01,42,45,2,0.9277761333386548,0.0,0.0,4.5558598879668875,0.0063466171811980545,6.990536156638813e-05,tied_shape,1004,-3414.147176919414,0.17850837484002113
0.01,42,872,1,0.07016524117941268,0.0,0.0,269741.65839482116,164.35133640256547,20.592691861994886,tied_shape,1004,598.0053228081877,0.19592137541621923
0.01,42,872,2,0.929834758820584,0.0,0.0,2.407818956510559,0.0014670639517560655,0.0001838183769090521,tied_shape,1004,598.0053228081877,0.19592137541621923
0.01,42,440,1,0.07016524117941268,0.0,0.0,269741.65839482105,164.3513364025907,20.592691861994968,tied_shape,1004,598.0053228082081,0.19722062535583973
0.01,42,440,2,0.9298347588205839,0.0,0.0,2.407818956510559,0.0014670639517562916,0.0001838183769090529,tied_shape,1004,598.0053228082081,0.19722062535583973
0.01,42,3018,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1661900831386447
0.01,42,3018,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1661900831386447
0.01,42,1002,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.2188374176621437
0.01,42,1002,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.2188374176621437
0.01,42,3205,1,0.07336510205911163,0.0,0.0,249099.89709810514,-151.90702743331352,1.7532368714035387,tied_shape,1004,-10416.950711299758,0.1872965833172202
0.01,42,3205,2,0.9266348979408908,0.0,0.0,4.083399457401038,-0.0024901538724935728,2.8740142299477336e-05,tied_shape,1004,-10416.950711299758,0.1872965833172202
0.01,42,400,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.35223020799458027
0.01,42,400,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.35223020799458027
0.01,42,695,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.4963864991441369
0.01,42,695,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.4963864991441369
0.01,42,728,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.24363791663199663
0.01,42,728,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.24363791663199663
0.01,42,392,1,0.08613356796077647,0.0,0.0,162450.62395817623,105.59282648887162,0.22311889060756065,tied_shape,1004,-16656.776305530617,0.22286008298397064
0.01,42,392,2,0.9138664320392217,0.0,0.0,6.685479203881376,0.004345558227909012,9.182215905393908e-06,tied_shape,1004,-16656.776305530617,0.22286008298397064
0.01,42,1103,1,0.09040199743163178,0.0,0.0,149024.57465120876,-1.3264264483968424,0.1283649561608019,tied_shape,1004,-15393.662172424485,0.21319612488150597
0.01,42,1103,2,0.9095980025683665,0.0,0.0,7.322650805354641,-6.517688591515837e-05,6.307494933706124e-06,tied_shape,1004,-15393.662172424485,0.21319612488150597
0.01,42,624,1,0.09040199743163309,0.0,0.0,149024.57465120527,-1.3264264482819148,0.1283649561607941,tied_shape,1004,-15393.662172423212,0.4783715419471264
0.01,42,624,2,0.9095980025683652,0.0,0.0,7.322650805355264,-6.51768859095182e-05,6.307494933706424e-06,tied_shape,1004,-15393.662172423212,0.4783715419471264
0.01,42,50,1,0.9136031102305426,0.0,0.0,7.971831767069433,-1.3042915889047226,0.22672508602525765,tied_shape,1002,46168.60045711822,0.506860208697617
0.01,42,50,2,0.08639688976945582,0.0,0.0,219694.77314874265,-35944.81834500314,6248.289953534629,tied_shape,1002,46168.60045711822,0.506860208697617
0.01,42,1674,1,0.07147539035787082,0.0,0.0,265425.852559485,37.959523368831604,70.27035365441084,tied_shape,1001,8208.778608524712,0.3420630842447281
0.01,42,1674,2,0.9285246096421294,0.0,0.0,2.0151232146504676,0.0002881901518634343,0.0005334952100001888,tied_shape,1001,8208.778608524712,0.3420630842447281
0.01,42,162,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.19624366611242294
0.01,42,162,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.19624366611242294
0.01,42,1639,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1961035830900073
0.01,42,1639,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1961035830900073
0.01,42,1757,1,0.07182955030390785,0.0,0.0,261664.68912101194,-201.3200609808838,6.56370679748366,tied_shape,1004,-8925.035925441223,0.20757687464356422
0.01,42,1757,2,0.9281704496960929,0.0,0.0,2.2815966218289927,-0.001755419015776961,5.7232526506046427e-05,tied_shape,1004,-8925.035925441223,0.20757687464356422
0.01,42,214,1,0.074465500145856,0.0,0.0,127509.70690967546,-1.9118932456498758e-10,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.18493779189884663
0.01,42,214,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-8.700871360632861e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.18493779189884663
0.01,42,1917,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17153325024992228
0.01,42,1917,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17153325024992228
0.01,42,949,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16723833419382572
0.01,42,949,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16723833419382572
0.01,42,2459,1,0.08024805366526527,0.0,0.0,124894.46155194611,-1.7586145477991069,0.06615760284792037,tied_shape,1002,-37503.17554438163,0.17050133273005486
0.01,42,2459,2,0.9197519463347384,0.0,0.0,2.470633701778246,-3.478851116566811e-05,1.308714583448121e-06,tied_shape,1002,-37503.17554438163,0.17050133273005486
0.01,42,3169,1,0.08169396686368072,0.0,0.0,142749.88305660742,-222.2239407321638,0.4384550896920079,tied_shape,1000,-30111.269146847048,0.19758808333426714
0.01,42,3169,2,0.9183060331363174,0.0,0.0,3.5323600087599556,-0.005498953445167143,1.084961466379023e-05,tied_shape,1000,-30111.269146847048,0.19758808333426714
0.01,42,1071,1,0.082049659174533,0.0,0.0,221903.4297590654,185.33766851762098,1.5048940823093684,tied_shape,1004,-9362.160520724548,0.177432999946177
0.01,42,1071,2,0.9179503408254691,0.0,0.0,4.102822658616316,0.003426750035881996,2.7824326764215976e-05,tied_shape,1004,-9362.160520724548,0.177432999946177
0.01,42,671,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16199712548404932
0.01,42,671,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16199712548404932
0.01,42,275,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.6308257915079594
0.01,42,275,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.6308257915079594
0.01,42,2789,1,0.9120768850803117,0.0,0.0,9.271385218188854,0.20361597124827938,0.004854820001492141,tied_shape,1002,19018.69750303651,0.3935626670718193
0.01,42,2789,2,0.08792311491968917,0.0,0.0,214593.6271146879,4712.854528245342,112.36869233577687,tied_shape,1002,19018.69750303651,0.3935626670718193
0.01,42,2664,1,0.08778714667970816,0.0,0.0,183651.1523014859,-13.510394199210014,0.3055527760974762,tied_shape,1004,-11806.185008399525,0.18175383377820253
0.01,42,2664,2,0.91221285332029,0.0,0.0,6.635319226553012,-0.00048813077002187247,1.1039626947931911e-05,tied_shape,1004,-11806.185008399525,0.18175383377820253
0.01,42,2269,1,0.08421241769502062,0.0,0.0,211274.72430889233,-93.67354656526925,0.8815302329452602,tied_shape,1004,-7878.510416067947,0.3877091249451041
0.01,42,2269,2,0.9157875823049818,0.0,0.0,5.5775168263461,-0.002472921376943499,2.3271831134880555e-05,tied_shape,1004,-7878.510416067947,0.3877091249451041
0.01,42,2820,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16618170868605375
